Tract_ID,P2010,None,Baseline_only,Baseline,Elev,LC,RZ,Soil,SPI,Tree,Static,Static_reduced,Dynamic,Dynamic_reduced,Full,Full_reduced
48453002403,2616,0.127642651,0.127642651,0.127642651,0.142930007,0.156868934,0.15150554,0.125686918,0.101566432,0.181099343,0.161782733,0.196869067,0.14098919,0.140012283,0.147489323,0.16423126
48453002407,4491,0.058540581,0.058540581,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002409,3180,0.38777581,0.38777581,0.38777581,0.285008588,0.400299175,0.326655757,0.151812173,0.259390838,0.204715924,0.290045709,0.325531153,0.22470287,0.21973277,0.214881503,0.18665799
48453002410,3773,0.38777581,0.38777581,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002411,6161,0.119573285,0.119573285,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002412,5782,0.38777581,0.38777581,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002413,4455,0.38777581,0.38777581,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002419,3890,0.38777581,0.38777581,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002421,7443,0.140673571,0.140673571,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002422,5472,0.115526543,0.115526543,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002423,5383,0.263407352,0.263407352,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002424,3379,0.141190041,0.141190041,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002425,2798,0.119576785,0.119576785,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002426,7490,0.081043289,0.081043289,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002427,7995,0.38777581,0.38777581,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002428,5618,0.054047174,0.054047174,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002429,752,0.054047174,0.054047174,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002430,3422,0.119573285,0.119573285,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002431,7110,0.059073742,0.059073742,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002432,2070,0.051659616,0.051659616,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002433,5981,0.052773475,0.052773475,0.052773475,0.056778097,0.069614264,0.050288087,0.061021887,0.113603373,0.110553717,0.118076465,0.093755066,0.12519344,0.128033963,0.183571017,0.154760117
48453002434,1718,0.059455319,0.059455319,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002435,7560,0.055000241,0.055000241,0,0,0,0,0,0,0,0,0,0,0,0,0
48453002436,2672,0.050439833,0.050439833,0,0,0,0,0,0,0,0,0,0,0,0,0
48453980000,0,0.071992876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48469000100,2215,0.332558281,0.332558281,0.332558281,0.265773756,0.15904165,0.334121217,0.40361537,0.377301683,0.394170876,0.424323194,0.350847732,0.382940667,0.396979377,0.415800427,0.412901997
48469000201,3154,0.330043956,0.330043956,0.330043956,0.266432138,0.166436347,0.337122984,0.408356287,0.359250987,0.433614749,0.446389578,0.390088475,0.366136153,0.409633837,0.443297893,0.414073547
48469000202,5475,0.249877648,0.249877648,0.249877648,0.237267925,0.146725321,0.20249054,0.39967396,0.37301855,0.431554854,0.467806158,0.406592329,0.357432033,0.391512457,0.462008227,0.422644057
48469000301,2002,0.176101386,0,0.176101386,0.146004659,0.288628247,0.22413723,0.282998147,0.249805914,0.39322875,0.386829457,0.3576687,0.287854433,0.292389227,0.394812347,0.358115753
48469000302,2365,0.299463222,0.299463222,0.299463222,0.27486453,0.358564302,0.227281925,0.414008443,0.330410401,0.433033987,0.495311612,0.427815162,0.342170283,0.384309713,0.482112007,0.455627517
48469000400,1689,0.388837556,0.388837556,0.388837556,0.30411319,0.319619413,0.34691096,0.39092161,0.343785027,0.432667497,0.436627726,0.418070108,0.36127394,0.397874553,0.40453165,0.420848393
48469000501,3914,0.216138821,0.216138821,0.216138821,0.202956159,0.144197784,0.179608889,0.368148983,0.33357449,0.415416527,0.449526132,0.371557009,0.35264844,0.35972337,0.417034507,0.394789717
48469000502,3778,0.343959386,0.343959386,0.343959386,0.254162362,0.235187827,0.293519043,0.40037003,0.341185633,0.42757255,0.442220605,0.388491402,0.36211487,0.371328143,0.414735537,0.401492453
48469000601,2970,0.243921973,0.243921973,0.243921973,0.259260539,0.133772261,0.232895517,0.40624637,0.355212623,0.419774747,0.430866582,0.376429682,0.35806027,0.392135503,0.42941671,0.40950991
48469000602,4324,0.244452064,0.244452064,0.244452064,0.252324195,0.129081321,0.228100401,0.421054897,0.342638867,0.423236246,0.442106293,0.379009995,0.351066777,0.36982681,0.413763017,0.39972768
48469000700,3292,0.158917517,0.158917517,0.158917517,0.16752403,0.350547674,0.190217723,0.20391926,0.22443403,0.387691218,0.445222513,0.365247009,0.246577013,0.269609983,0.36428847,0.32974797
48469000800,1928,0.140469728,0.140469728,0.140469728,0.129651751,0.257598042,0.162716898,0.208954867,0.329595137,0.33737173,0.356108311,0.312022006,0.324051687,0.343394687,0.3543129,0.316629563
48469001300,2156,0.104612988,0,0.104612988,0.175878338,0.168335697,0.144399351,0.260864562,0.253731137,0.362935385,0.354442923,0.333021344,0.25539111,0.249092973,0.33642415,0.369206327
48469001400,7982,0.115604297,0.115604297,0.115604297,0.134474054,0.285126242,0.108492077,0.180841763,0.228578911,0.392068026,0.389334785,0.411638651,0.22384508,0.250528867,0.362069317,0.387594897
48469001501,3180,0.191151497,0.191151497,0.191151497,0.19067431,0.275404276,0.226646287,0.2543187,0.17839159,0.362686274,0.355539909,0.367280404,0.193773433,0.205960527,0.340877447,0.34082888
48469001503,2121,0.337422014,0.337422014,0.337422014,0.223881987,0.407364695,0.274801951,0.39148226,0.304463903,0.408570286,0.43327431,0.390090235,0.33142158,0.353733287,0.40506055,0.41584193
48469001504,6704,0.31084915,0.31084915,0.31084915,0.222002758,0.360281031,0.262296704,0.347826593,0.294769607,0.44701032,0.472235553,0.420423572,0.318590637,0.345652007,0.448457507,0.437659117
48469001601,6128,0.215738102,0.215738102,0.215738102,0.216930049,0.173929964,0.215258949,0.385266297,0.328994673,0.421865536,0.448554757,0.378404262,0.356915443,0.357646007,0.421395533,0.402802983
48469001604,6195,0.215224173,0.215224173,0.215224173,0.198896934,0.338599288,0.20352998,0.384548793,0.324815957,0.421286707,0.459347671,0.418561202,0.346362247,0.36540649,0.42632403,0.436905143
48469001605,3366,0.289310557,0.289310557,0.289310557,0.241232933,0.314989538,0.258225298,0.42228843,0.355612167,0.41519674,0.444729075,0.400762385,0.361324263,0.371277107,0.422591033,0.42442718
48469001606,7563,0.2197566,0.2197566,0.2197566,0.195721205,0.283065452,0.182163967,0.319111317,0.214854343,0.386564416,0.382049428,0.333665529,0.237196647,0.259554353,0.3862125,0.378784807
48469001700,4292,0.1359301,0.1359301,0.1359301,0.12743775,0.155538981,0.117150627,0.201741833,0.25711967,0.342906096,0.379137147,0.347508356,0.246965727,0.259903237,0.329922203,0.320448633
48469980000,0,0.29630939,0,0.29630939,0.160706249,0.325878241,0.228693138,0.246971847,0.223707953,0.361367174,0.413694975,0.365888168,0.240015033,0.231372217,0.40207995,0.36520159
48481740100,5812,0.065193323,0,0.065193323,0.028078955,0.040742034,0.049249628,0.046382044,0.125966168,0.136324237,0.151085433,0.114958062,0.120550813,0.12356466,0.18625498,0.17274685
48481740200,1565,0.102849431,0.102849431,0.102849431,0.11124074,0.193019954,0.091966451,0.182272947,0.143985122,0.187579773,0.18002185,0.146384113,0.16978479,0.19393178,0.23605961,0.213576243
48481740300,1489,0.157855862,0.157855862,0.157855862,0.113738925,0.12568068,0.103326948,0.246736063,0.182284765,0.28147001,0.25001222,0.155197003,0.197412717,0.187138283,0.2867394,0.253933883
48481740400,5924,0.225722501,0.225722501,0.225722501,0.144904063,0.228391202,0.140525609,0.35674628,0.199011577,0.275471463,0.301465596,0.22533364,0.19829537,0.222525873,0.317013753,0.28876046
48481740500,3262,0.073826551,0.073826551,0.073826551,0.043392414,0.017709315,0.036919315,0.058272678,0.107146723,0.1078259,0.122368993,0.046516076,0.107026783,0.10887595,0.1729539,0.14427953
48481740600,3788,0.066245707,0.066245707,0.066245707,0.09007178,0.16091887,0.071968062,0.222166859,0.162972922,0.20586131,0.210040323,0.161825832,0.159167637,0.16146666,0.255911553,0.245865953
48481740700,1875,0.153375973,0.153375973,0.153375973,0.082509528,0.166380327,0.105584727,0.17205308,0.237337438,0.258488642,0.254599537,0.220160853,0.25030321,0.206333047,0.314097953,0.298158347
48481740800,3535,0.173785899,0.173785899,0.173785899,0.104635828,0.230213389,0.170389758,0.190770457,0.266420465,0.288895332,0.309335621,0.267302833,0.25622829,0.245340587,0.368137607,0.32743298
48481740900,7217,0.188096108,0.188096108,0.188096108,0.118946525,0.21307931,0.112308434,0.231924097,0.28094334,0.267308238,0.311469333,0.276140358,0.292623913,0.27557029,0.349205867,0.34389811
48481741000,4313,0.251924413,0.251924413,0.251924413,0.061614163,0.184877366,0.113000807,0.266356723,0.286199553,0.292785806,0.312092615,0.29348246,0.293874447,0.249988537,0.346829263,0.311987463
48481741100,2500,0.183736542,0.183736542,0.183736542,0.122403715,0.172021786,0.128115744,0.211829063,0.277186483,0.326664323,0.316800859,0.311753783,0.272958043,0.268701873,0.341043117,0.320646553
48489950700,2559,0.045218187,0,0.045218187,0.05312248,0.146664898,0.038755899,0.137787056,0.127390652,0.16310138,0.240655098,0.185822475,0.14921211,0.16959905,0.30989139,0.298803323
48493000102,3616,0.115796879,0.115796879,0.115796879,0.340061791,0.296209177,0.119676173,0.153368623,0.324515293,0.375753223,0.387285428,0.36800383,0.30783245,0.25829943,0.439450727,0.42857309
48493000103,2919,0.173272433,0.173272433,0.173272433,0.301803854,0.26318333,0.092931696,0.145616417,0.348809327,0.338333806,0.34438661,0.345185716,0.32460188,0.256862467,0.407051987,0.35320262
48493000104,4497,0.161855128,0.161855128,0.161855128,0.506681668,0.378576817,0.152560887,0.245494273,0.36725721,0.371181847,0.39103597,0.382365694,0.37646213,0.34331819,0.45184431,0.44416266
48493000201,2498,0.124932691,0.124932691,0.124932691,0.313859155,0.279525816,0.085018963,0.14992825,0.31585139,0.340761485,0.364384207,0.33683956,0.322960553,0.268893343,0.403789677,0.34834223
48493000202,2078,0.097720079,0.097720079,0.097720079,0.284934548,0.267640043,0.117740689,0.242755747,0.296411997,0.334451638,0.354534016,0.354489113,0.337866267,0.330124533,0.403003017,0.377583297
48493000300,5125,0.130684775,0.130684775,0.130684775,0.266673043,0.314249328,0.140518315,0.274773843,0.345505107,0.359410437,0.368662627,0.34716235,0.362041987,0.348645713,0.409064437,0.36693495
48493000402,2677,0.147846273,0.147846273,0.147846273,0.333759779,0.3071442,0.120170397,0.18652813,0.32510981,0.380494905,0.412974751,0.372827347,0.326687953,0.274717897,0.42713228,0.39298228
48493000403,6572,0.13027194,0.13027194,0.13027194,0.44846421,0.397951463,0.141074197,0.247680633,0.343355,0.361239618,0.391852795,0.388996141,0.352625813,0.314212463,0.440266993,0.423622627
48493000404,5265,0.1257402,0.1257402,0.1257402,0.312351797,0.316480683,0.110911948,0.16039808,0.33168752,0.374549621,0.387430782,0.363597915,0.335951287,0.259446277,0.425712957,0.389855017
48493000500,3954,0.232957964,0.232957964,0.232957964,0.290198383,0.311061656,0.168776867,0.1913833,0.201478377,0.385659907,0.404834409,0.348380656,0.21783884,0.186226213,0.378642103,0.357155517
48493000600,3717,0.190471888,0.190471888,0.190471888,0.266134906,0.321094245,0.179230298,0.20563776,0.302687597,0.376365795,0.418674855,0.36431966,0.259577837,0.253176083,0.41774926,0.38083665
